187,64.55,12.08,,66.17
187,68.3,11.85,,67.07
187,66.17,12.14,,67.07
187,67.07,11.84,,67.7
187,66.1,12.01,,67.7
187,67.7,12.19,,67.7
187,68225.39,11.89,,67.12
187,70.68,12.17,,67.12
187,66.97,12.03,,66.97
187,67.12,12.2,,67.12
187,59.71,12.16,,67.46
187,67.46,12.07,,69.61
187,66.61,12.5,,74.02
193,69.61,13.11,,74.02
193,74.02,13.72,,74.84
193,74.84,13.78,,74.84
193,75.23,13.67,,73.46
193,72.81,13.68,,73.46
193,74.84,13.73,,73.46
193,73.46,13.64,,73.15
193,73.15,13.71,,73.15
193,74.26,13.86,,73.37
193,72.2,13.85,,72.2
193,71.07,13.82,,72.11
193,74.19,13.73,,72.11
193,73.37,13.61,,69.95
193,72.11,14.01,,69.95
193,68.55,13.87,,69.95
193,69.95,13.77,,69.95
193,68.64,13.64,,71.84
193,71.84,13.51,,72.08
193,72.78,13.67,,72.08
193,69.68,13.4,,72.08
193,72.08,13.53,,72.69
193,72.69,13.49,,72.83
193,71.43,13.48,,72.83
193,72.83,13.37,,73.73
193,75.16,13.43,,73.92
193,72.83,13.73,,73.92
193,74.53,13.62,,74.53
193,73.73,13.59,,75.52
193,73.92,13.68,,75.79
193,75.52,13.44,,79.06
193,79.06,13.49,,83.39
193,75.79,13.64,,85.57
200,83.39,15.33,,85.62
200,88.04,15.55,,88.04
200,85.62,15.55,,87.8
200,85.57,15.13,,87.8
200,88.77,15.85,,87.8
200,89.59,15.54,,87.51
200,87.8,15.74,,87.51
200,87.51,15.36,,87.51
200,86.88,15.74,,87.41
200,87.41,15.58,,88.94
200,88.94,15.83,,90.25
200,90.68,15.77,,90.32
200,87.03,15.9,,90.32
200,91.8,15.88,,90.83
200,90.25,15.96,,90.83
200,90.32,15.86,,90.83
200,91.99,15.76,,90.83
200,90.83,15.82,,90.83
200,90.83,15.77,,90.83
200,90.98,15.54,,89.28
200,88.41,15.88,,89.28
200,90.9,15.79,,90.81
200,88.7,15.83,,90.81
200,89.28,15.83,,92.53
200,92.53,15.61,,97.22
206,90.81,16.78,,97.22
206,97.22,16.98,,97.22
206,97.27,16.82,,96.28
206,99.14,17.02,,95.07
206,95.07,17.1,,95.07
206,96.28,16.92,,94.78
206,90.44,17.08,,94.25
206,94.78,17.1,,94.78
206,95.84,17.01,,94.25
206,94.25,16.92,,94.25
206,89.42,17.17,,94.58
206,95.6,16.9,,94.58
206,91.39,17.06,,92.4
206,95.24,16.67,,93.3
206,94.58,16.73,,92.55
206,92.4,16.86,,92.4
206,92.38,16.82,,92.38
206,93.3,16.79,,91.27
206,92.55,16.91,,91.27
206,90.95,16.99,,91.27
206,91.27,17.05,,93.76
206,90.03,17.14,,93.76
206,94.68,16.84,,94.25
206,94.25,17.32,,93.76
206,93.76,17.16,,93.01
206,90.73,17.1,,92.84
206,95.6,16.88,,93.01
206,90.3,17.17,,93.01
206,93.01,16.97,,93.25
206,92.84,17.26,,93.98
206,93.98,17.04,,98.48
206,93.25,17.08,,101.58
212,98.48,18.45,,102.67
212,101.58,19.16,,105.17
212,105.87,19.11,,105.17
212,105.17,19.18,,102.67
212,102.67,19.06,,102.67
212,105.85,19.17,,102.7
212,100.86,19.02,,102.7
212,100.08,19.2,,105.75
212,105.75,18.99,,105.77
212,102.7,19.18,,105.87
212,105.77,19.53,,105.87
212,106.77,19.29,,106.77
212,106.89,19.67,,105.87
212,105.87,19.39,,105.87
212,105.51,19.59,,105.51
212,107.54,19.58,,107.54
212,103.55,19.33,,106.77
212,108.68,19.61,,108.56
212,105.22,19.32,,107.08
212,108.87,19.49,,108.44
212,106.77,19.53,,108.44
212,108.56,19.74,,108.44
212,107.08,19.37,,108.03
212,108.44,19.54,,108.03
212,68242.17,19.59,,104.93
212,108.03,19.62,,104.93
212,104.35,19.85,,104.66
212,102.82,19.98,,104.66
212,104.93,19.6,,104.66
212,105.27,19.74,,103.42
