212,-190.3,-21699,-187.315
212,-188.32,-22018,-186.82
212,-190.42,-21974,-180.015
212,-192.66,-22031,-169.72
212,-194.32,-22234,-164.305
212,-196.68,-22290,-163.14
212,-195.69,-22197,-162.6
212,-193.62,-21943,-162.525
212,-187.56,-22158,-162.335
212,-187.94,-41596,-162.235
212,-186.57,-21965,-162.235
212,-187.07,-21877,-162.045
200,-173.46,-19340,-161.9
200,-159.86,-18536,-161.84
200,-160.06,-18395,-161.84
200,-162.63,-18318,-161.84
200,-162.48,-18237,-161.74
200,-161.67,-18720,-161.685
200,-165.98,-18237,-161.495
200,-160.88,-18456,-161.085
200,-161.9,-18332,-157.355
200,-162.19,-18435,-144.565
200,-161.9,-18505,-133.805
200,-161.7,-18383,-132
200,-163.65,-18263,-131.765
200,-162.57,-18130,-131.5
200,-161.78,-18406,-131.325
200,-161.29,-18243,-131.135
200,-162.28,-18151,-130.745
200,-166.44,-18178,-130.34
187,-153.42,-15668,-130.075
187,-135.71,-14344,-129.915
187,-131.37,-14173,-129.365
187,-127.79,-14121,-128.855
187,-130.18,-14088,-128.855
187,-129.86,-14196,-128.75
187,-130.99,-14361,-128.005
187,-131.9,-14237,-126.1
187,-131.63,-14335,-117.07
187,-128.66,-14159,-107.385
187,-128.84,-14182,-105.16
187,-129.97,-14212,-104.315
187,-132.1,-14178,-103.57
187,-131.28,-14387,-103.38
187,-130.5,-14242,-103.09
187,-127.35,-14180,-102.785
187,-128.87,-14230,-102.785
175,-124.85,-12522,-102.65
175,-109.29,-11391,-102.52
175,-103.35,-11191,-102.45
175,-100.96,-11056,-102.405
175,-104.84,-10946,-102.405
175,-102.74,-11063,-102.04
175,-102.42,-11075,-101.485
175,-100.2,-11046,-101.21
175,-101.28,-11081,-101.21
175,-105.48,-11138,-100.745
175,-102.83,-11116,-94.8
175,-103.79,-11182,-84.65
175,-101.69,-11175,-80.005
175,-102.48,-11046,-79.815
175,-102.39,-11131,-79.38
175,-103.41,-11091,-79
175,-102.56,-11223,-78.795
175,-101.14,-11161,-78.65
175,-103.79,-11179,-78.4
162,-100.35,-9956,-78.095
162,-89.25,-8987,-77.98
162,-80.05,-8405,-77.85
162,-78.62,-8275,-77.72
162,-78.91,-8212,-77.395
162,-78.18,-8090,-76.795
162,-76.41,-8144,-76.45
162,-76.49,-8218,-71.57
162,-79.96,-7991,-65.075
162,-79.67,-8165,-63.08
162,-77.95,-8131,-62.12
162,-77.75,-8207,-61.465
162,-77.1,-8217,-61.2
162,-78.01,-8120,-60.98
162,-79.09,-8258,-60.88
162,-77.69,-8111,-60.515
150,-78.68,-7586,-60.095
150,-66.65,-6707,-59.86
150,-62.66,-6417,-59.405
150,-63.5,-6150,-59.06
150,-61.58,-6007,-58.915
150,-60.85,-5974,-58.635
150,-61.35,-5804,-58.08
150,-57.7,-5837,-55.65
150,-60.91,-5861,-51.3
150,-60.18,-5894,-47.15
150,-59.71,-5671,-44.64
150,-61.05,-5761,-43.795
150,-59.1,-5600,-43.52
150,-60.01,-5746,-43.4
150,-58.81,-5725,-43.34
150,-58.46,-5630,-42.875
137,-59.02,-5005,-42.875
137,-53.6,-4575,-42.69
137,-49,-4062,-42.34
137,-43.43,-4042,-42.225
137,-45.3,-3813,-41.89
137,-42.21,-3822,-41.525
137,-43.61,-3647,-41.525
137,-43.31,-3564,-41.525
137,-41.48,-3569,-41.42
137,-43.98,-3575,-41.33
137,-42.44,-3483,-41.13
137,-40.46,-3478,-40.825
